revision,file,line,token,context
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,659,assert!,"assert!( !objects_authenticated_for_mutation.contains(sender), ""Sender cannot be an object"" ); assert!( sponsor .is_none_or(|sponsor| !objects_authenticated_for_mutation.contains(&sponsor)), ""Sponsor cannot be an object"" ); let mut s = objects_authenticated_f"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,695,panic!,"can load the object from the // store. let Some(old_obj) = store.store.get_object(&to_authenticate) else { panic!( ""Failed to load object {to_authenticate:?}.\n \ If it cannot be loaded, we would expect it to be in the wrapped object map: {:#?}"", &store.wrapped_object_conta"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,720,panic!,"op of this loop and it wasn't so this is a failure. owner @ Owner::Shared { .. } | owner @ Owner::Party { .. } => { panic!( ""Unauthenticated root at {to_authenticate:?} with owner {owner:?}\n\ Potentially covering objects in: {authenticated_for_mutation:#?}"" );"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,727,assert!,"bjects in: {authenticated_for_mutation:#?}"" ); } Owner::Immutable => { assert!( is_epoch_change, ""Immutable objects cannot be written, except for \ Sui Framework/Move stdlib upgrades at epoch change boundaries"""
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,735,assert!,"change // tx can update are system packages, // but in principle we could allow others. assert!( is_system_package(to_authenticate), ""Only system packages can be upgraded"" ); continue; } }"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,764,assert!,"AccumulatorValue::Integer(a) => a as i128, AccumulatorValue::IntegerTuple(_, _) | AccumulatorValue::EventDigest(_) => { assert!( !sui_types::balance::Balance::is_balance_type(&event.write.address.ty), ""Non-integer accumulator changes should not be balances"" ); continue;"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,795,assert!,"&& gas_payment_address_balance .is_some_and(|gas_addr| gas_addr == address)) } }; assert!( authorized, ""Unauthenticated funds-accumulator Split at address {address} for type \ {type_tag}: no input reservation, address is not an authenticated object, and \"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,814,assert!,"} let reservation = input_reservations.get(&key).copied().unwrap_or(0) as u128; let withdrawn = change.unsigned_abs(); assert!( withdrawn <= reservation, ""Net withdrawal of {withdrawn} for {key:?} exceeds input reservation of \ {reservation}"" ); } Ok(()) } }"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,300,unwrap,"}; self.pure.insert(k.clone(), pure); } let byte_index = self.pure.get_index_of(&k).unwrap(); return Ok((T::Location::PureInput(checked_as!(byte_index, u16)?), ty)); } InputKind::Receiving => { let ty = match expected_ty { Type:"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,321,unwrap,"self.receiving.insert(k.clone(), receiving); } let byte_index = self.receiving.get_index_of(&k).unwrap(); return Ok(( T::Location::ReceivingInput(checked_as!(byte_index, u16)?), ty, )); } }, }; let Some(t"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,585,unreachable!,"TxContextKind::Mutable => true, TxContextKind::Immutable => false, TxContextKind::None => unreachable!(), }; // TODO this might overlap or be out of bounds of the original PTB arguments... // what do we do here? let idx = checked_as!(param_idx, u16)"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,1097,unwrap,":Datatype(dt) = ty && dt.type_arguments.len() == 1 && dt.qualified_ident() == RESOLVED_COIN_STRUCT { Some(dt.type_arguments.first().unwrap()) } else { None } } /// Returns the inner type `T` if the type is `sui::balance::Balance<T>`, else `None` pub(crate) fn balance_inner_type(ty: &Type) -> Option<&Type> { if let Type::Datatype(dt) = ty &&"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,1109,unwrap,"tatype(dt) = ty && dt.type_arguments.len() == 1 && dt.qualified_ident() == RESOLVED_BALANCE_STRUCT { Some(dt.type_arguments.first().unwrap()) } else { None } } /// Returns the inner type `T` if the type is `sui::funds_accumulator::Withdrawal<T>`, else `None` pub(crate) fn withdrawal_inner_type(ty: &Type) -> Option<&Type> { if let Type::Datatype(dt)"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/translate.rs,1121,unwrap,ype(dt) = ty && dt.type_arguments.len() == 1 && dt.qualified_ident() == RESOLVED_WITHDRAWAL_STRUCT { Some(dt.type_arguments.first().unwrap()) } else { None } } //************************************************************************************************** // Reference scoping //***********************************************************************
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/values.rs,458,unwrap,"unpacked = value.unpack().collect::<Vec<_>>(); assert_invariant!(unpacked.len() == N, ""Expected {N} fields, got {unpacked:?}""); Ok(unpacked.try_into().unwrap()) } const fn iv(case: &str) -> impl FnOnce(PartialVMError) -> ExecutionError + use<'_> { move |e| make_invariant_violation!(""unexpected {case} failure {e:?}"") }"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/context.rs,730,unreachable!,"invariant_violation!(""Failed to serialize Move event""); }; let TypeTag::Struct(tag) = type_tag else { unreachable!() }; Ok((version_mid.clone(), *tag, bytes)) }) .collect::<Result<Vec<_>, Mode::Error>>()?; self.user_events.extend(new_events); Ok(()) } // //"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/context.rs,1973,expect,"public_transfer: bool, contents: Vec<u8>, ) -> Result<MoveObject, ExecutionError> { debug_assert_eq!( id, MoveObject::id_opt(&contents).expect(""object contents should start with an id"") ); let old_obj_ver = objects_modified_at .get(&id) .map(|obj: &LoadedRuntimeObject| obj.version); let Ok(type_tag): Result<TypeTag, _> = type_.try_into() else {"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/context.rs,2321,panic!,"s objects. for (id, original_owner) in consensus_owner_objects { let Owner::ConsensusAddressOwner { owner, .. } = original_owner else { panic!( ""verified before adding to `consensus_owner_objects` that these are ConsensusAddressOwner"" ); }; // Already verified in pre-execution checks that tx sender is the object owner. //"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/trace_utils.rs,41,unwrap,"ace_builder) = trace_builder_opt { trace_builder.push_event(TraceEvent::External( serde_json::value::to_raw_value(&PTBEvent::MoveCallStart).unwrap(), )); } } /// Inserts Move call end event into the trace. As is the case for all other public functions in this module, /// its body is (and must be) enclosed in an if statement checking if tracing is enabled. pub fn tr"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/trace_utils.rs,51,unwrap,"trace_builder) = trace_builder_opt { trace_builder.push_event(TraceEvent::External( serde_json::value::to_raw_value(&PTBEvent::MoveCallEnd).unwrap(), )); } } /// Inserts transfer event into the trace. As is the case for all other public functions in this module, /// its body is (and must be) enclosed in an if statement checking if tracing is enabled. pub fn trace_t"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/execution/interpreter.rs,209,unwrap,"n_send_funds { assert_invariant!(arguments.len() == 2, ""coin::send_funds should have 2 args""); let recipient = arguments.last().unwrap().to_address()?; context.record_gas_coin_transfer(GasCoinTransfer::SendFunds { recipient })?; } let res = context.vm_move_call(function, arguments, trace_builder_opt); trace_utils::"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/linkage/resolution.rs,187,expect,"ert(resolution); } else { let existing_unifier = resolution_table .resolution_table .get_mut(&original_pkg_id) .expect(""Guaranteed to exist""); *existing_unifier = existing_unifier.unify(&resolution)?; } if !resolution_table .all_versions_resolution_table .contains_key(object_id) { resolution_table"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/invariant_checks/type_check.rs,251,unwrap,"ult_tys.len() == 1, ""make move vec should return exactly one vector"" ); let T::Type::Vector(inner) = result_tys.first().unwrap() else { anyhow::bail!(""make move vec should return a vector type, got {result_tys:?}""); }; anyhow::ensure!( t == &inner.element_type, ""make move vec should retu"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/invariant_checks/type_check.rs,272,unwrap,"rade cap"" ); let cap = &env.upgrade_cap_type()?; anyhow::ensure!( cap == result_tys.first().unwrap(), ""publish should return {cap:?}, got {result_tys:?}"", ); } } T::Command__::Upgrade(_, _, _, arg, _) => { argument(env, context, arg, &env.upgrade_ticket_ty"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/invariant_checks/type_check.rs,285,unwrap,"n() == 1, ""upgrade should return exactly one receipt"" ); anyhow::ensure!( receipt == result_tys.first().unwrap(), ""upgrade should return {receipt:?}, got {result_tys:?}"" ); } } assert_invariant!( c.drop_values.len() == result_tys.len(), ""drop values should match result types, expecte"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/verify/input_arguments.rs,169,unwrap,D_STD_OPTION && dt.type_arguments.len() == 1 { let info_opt = primitive_serialization_layout::<E>(dt.type_arguments.first().unwrap())?; info_opt.map(|layout| PrimitiveArgumentLayout::Option(Box::new(layout))) } else if dt.type_arguments.is_empty() { if resolved == RESOLVED_SUI_ID { Some(PrimitiveArg
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/verify/input_arguments.rs,224,unwrap,return false; }; dt.qualified_ident() == RESOLVED_RECEIVING_STRUCT && dt.type_arguments.len() == 1 && dt.type_arguments.first().unwrap().abilities().has_key() } //************************************************************************************************** // Object usage //***************************************************************************************
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/verify/private_entry_arguments.rs,162,unwrap,"self.root::<E>(id)) .collect::<Result<_, _>>()?; Ok(match roots.len() { 0 => self.next(), 1 => *roots.iter().next().unwrap(), _ => { let merged = self.next(); let mut merged_temp = Temperature::Count(0); for &root in &roots { let temp = self.temp::<E>(root)?;"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/verify/drop_safety.rs,115,unwrap,"set let location = *location; let last_usage = context.used.insert(location); if last_usage && !borrowed.get().unwrap() { // if it was the last usage, we need to change the Copy to a Move *usage = T::Usage::Move(location); context.moved.insert(location); } }"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/typing/verify/drop_safety.rs,170,unwrap,"ize, ""owner pure input index out of bounds"" ); assert_invariant!( ast.pure.get(owner_pure_idx as usize).unwrap().ty == T::Type::Address, ""owner pure input should be an address"" ); let Some(conversion_ty) = conversion_command.value.result_type.first() else { invariant_violation!(""conversi"
main,sui-execution/latest/sui-move-natives/src/random.rs,20,expect,"e>, _args: VecDeque<Value>, ) -> PartialVMResult<NativeResult> { let mut seed = [0u8; 32]; rand::thread_rng() .try_fill(&mut seed) .expect(""should never fail""); Ok(NativeResult::ok( legacy_test_cost(), smallvec![Value::vector_u8(seed)], )) }"
main,sui-execution/latest/sui-move-natives/src/lib.rs,1405,unwrap,"SUI_FRAMEWORK_ADDRESS, // Safe: string literals are always valid identifiers Identifier::new(module_name).unwrap(), Identifier::new(func_name).unwrap(), func, ) }); let sui_system_natives: &[(&str, &str, NativeFunction)] = &[( ""validator"", ""validate_metadata"
main,sui-execution/latest/sui-move-natives/src/lib.rs,1406,unwrap,"// Safe: string literals are always valid identifiers Identifier::new(module_name).unwrap(), Identifier::new(func_name).unwrap(), func, ) }); let sui_system_natives: &[(&str, &str, NativeFunction)] = &[( ""validator"", ""validate_metadata_bcs"", make_native!(validator::validate_metadata_"
main,sui-execution/latest/sui-move-natives/src/lib.rs,1422,unwrap,"( SUI_SYSTEM_ADDRESS, // Safe: string literals are always valid identifiers Identifier::new(module_name).unwrap(), Identifier::new(func_name).unwrap(), func, ) }) .chain(sui_framework_natives_iter) .chain( move_vm_runtime::natives::move_stdlib::stdlib_native_functi"
main,sui-execution/latest/sui-move-natives/src/lib.rs,1423,unwrap,"// Safe: string literals are always valid identifiers Identifier::new(module_name).unwrap(), Identifier::new(func_name).unwrap(), func, ) }) .chain(sui_framework_natives_iter) .chain( move_vm_runtime::natives::move_stdlib::stdlib_native_function_table( MOVE_STDLIB_ADDRESS,"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,291,unwrap,"Some(obj) => { // unwrap safe because we only insert Move objects let move_obj = obj.data.try_as_move().unwrap(); Some(move_obj.contents().len()) } None => None, }; e.insert(obj_opt); CacheInfo::Loaded(num_bytes_opt) } else { CacheInfo"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,306,unwrap,"e because it must be inserted and we only insert Move objects let move_obj_opt = self .cached_objects .get(&child) .unwrap() .as_ref() .map(|obj| obj.data.try_as_move().unwrap()); Ok((cache_info, move_obj_opt)) } fn fetch_object_impl( &mut self, parent: ObjectID, child: ObjectID, ch"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,308,unwrap,"e_obj_opt = self .cached_objects .get(&child) .unwrap() .as_ref() .map(|obj| obj.data.try_as_move().unwrap()); Ok((cache_info, move_obj_opt)) } fn fetch_object_impl( &mut self, parent: ObjectID, child: ObjectID, child_ty_layout: &R::MoveTypeLayout, child_ty_fully_annotated_layout: &"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,699,unwrap,"hild_object_unbounded!(inner, parent, child, SequenceNumber::MAX, true); let Some(move_obj) = obj_opt.as_ref().map(|obj| obj.data.try_as_move().unwrap()) else { return Ok(ObjectResult::Loaded(None)); }; let Some(value) = Value::simple_deserialize(move_obj.contents(), field_setting_layout)"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,813,unwrap,"erator<Item = ActiveChildObject<'_>> { self.store.iter().map(|(id, child_object)| { let copied_child_value = if child_object.value.exists().unwrap() { Some( child_object .value .borrow_global() .unwrap() .value_as::<StructRef>()"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,818,unwrap,"rap() { Some( child_object .value .borrow_global() .unwrap() .value_as::<StructRef>() .unwrap() .read_ref() .unwrap(), ) } else { None };"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,820,unwrap,".value .borrow_global() .unwrap() .value_as::<StructRef>() .unwrap() .read_ref() .unwrap(), ) } else { None }; ActiveChildObject { id, owner: &child_obj"
main,sui-execution/latest/sui-move-natives/src/object_runtime/object_store.rs,822,unwrap,".unwrap() .value_as::<StructRef>() .unwrap() .read_ref() .unwrap(), ) } else { None }; ActiveChildObject { id, owner: &child_object.owner, ty: &child_object.ty, copie"
main,sui-execution/latest/sui-move-natives/src/object_runtime/mod.rs,360,assert!,"self.state.generated_ids.insert(id); TransferResult::New } else { TransferResult::OwnerChanged }; // assert!(end of transaction ==> same owner) if end_of_transaction && !matches!( transfer_result, TransferResult::New | TransferResult::SameOwner ) { return E"
